langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Quantum Information with Continuous Variables of Atoms and Light,World Scientific,"Physics, Quantum Physics / Quantum Mechanics / Quantum Information",https://www.worldscientific.com/worldscibooks/10.1142/p489#t=toc,Cerf Nicolas J et al,9781860948169,,2007
,Quantum Ising Phases and Transitions in Transverse Ising Models,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-49865-0,"Bikas K. Chakrabarti, Amit Dutta, Parongama Sen",9783540498650,41,1996
,Quantum Mechanics,Institute of Physics Publishing ,"Physcis , Quantum science",https://iopscience.iop.org/book/978-0-7503-1206-6,"Saleem, M",9780750312073,,2015
,Quantum Mechanics,Pearson India, Quantumtheory,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5124803,"Murugan, V.",9789332537309,,2014
,"Quantum Mechanics for Nuclear Structure, Vol. 1 : A primer",Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-0-7503-2179-2,"Heyde, P K",9780750321778,,2020
,"Quantum Mechanics for Nuclear Structure, Vol. 2 : An intermediate level view",Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-0-7503-2171-6,"Heyde, P K",9780750321693,,2020
,Quantum Mechanics: A Paradigms Approach,Cambridge University Press,"Mathematical Physics,Physics and Astronomy,Quantum Physics and Quantum Information",https://doi.org/10.1017/9781009310598,McIntyre,9781009310598,,2013
,Quantum Mechanics: Concepts and Applications,Wiley,Quantum Physics,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=416494&query=,"Zettili, Nouredine",9780470746561,2nd ed.,2009
,Quantum Mechanics: Concepts and Applications (Indian Adaptation),Wiley India,Quantum Physics,https://ebooks.wileyindia.com/product-details/292520,"Zettili, Nouredine",9789354640827,2nd ed.,2022
,Quantum Mechanics: Theory and Applications,Springer Nature,Physics and Astronomy,https://doi.org/10.1007/978-1-4020-2130-5,"Ajoy Ghatak, S. Lokanathan",9781402021305,,2004
,Quantum Optics,Springer,Physics,http://dx.doi.org/10.1007/BFb0015779,C. A. Engelbrecht,9783540391968,155,1982
,Quantum Paradoxes - Quantum Theory for the Perplexed,Wiley,"Physical Sciences & Engineering, Physics",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527619115,Aharonov,9783527619115,,2005
,Quantum Physics,Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/284089,Gasiorowicz,9789390395927,3rd ed.,2020
,Quantum Physics Meets the Philosophy of Mind,De Gruyter,"Philosophy of Science , Philosophy of Science",http://www.degruyter.com/isbn/9783110351064,"Corradini, Antonella / Meixner, Uwe",9783110351064,,2014
,Quantum Probability — Quantum Logic,Springer,Physics,http://dx.doi.org/10.1007/BFb0021186,Itamar Pitowsky,9783540460701,321,1989
,Quantum Probability and Applications II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074453,"Luigi Accardi, Wilhelm Waldenfels",9783540395706,1136,1985
,Quantum Probability and Applications III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078049,"Luigi Accardi, Wilhelm Waldenfels",9783540388463,1303,1988
,Quantum Probability and Applications IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083539,"Luigi Accardi, Wilhelm Waldenfels",9783540467137,1396,1989
,Quantum Probability and Applications to the Quantum Theory of Irreversible Processes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071705,"Luigi Accardi, Alberto Frigerio, Vittorio Gorini",9783540387985,1055,1984
,Quantum Probability and Applications V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085497,"Luigi Accardi, Wilhelm Waldenfels",9783540463115,1442,1990
,Quantum Probability for Probabilists : Edition 1,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-662-21558-6,Paul-André Meyer,9783662215586,1538,1993
,Quantum Probability for Probabilists : Edition 2,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084701,Paul-André Meyer,9783540369592,1538,1995
,Quantum Radar,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02515-0,Marco Lanzagorta,9783031025150,,2012
,Quantum Robotics,Synthesis Collection of Technology (R0),"Robotics and Control Systems, Computing and Processing, Engineered Materials, Dielectrics and Plasmas",https://doi.org/10.1007/978-3-031-02520-4,Prateek Tandon… (et al.),9783031025204,,2017
,Quantum Statistical Mechanics : Equilibrium and non-equilibrium theory from first principles,Institute of Physics Publishing ,"Physcis , Condensed matter",https://iopscience.iop.org/book/978-0-7503-1188-5,"Attard, P",9780750311892,,2015
,"Quantum Theory of Fields, Vol 3: Supersymmetry",Cambridge University Press,"Physics and Astronomy, Particle Physics and Nuclear Physics,Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9781139644198,Weinberg,9781139644198,,2013
,Quantum Theory of Measurement Edition Number 2,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-37205-9,"Paul Busch, Pekka J. Lahti, Peter Mittelstaedt",9783540372059,2,1996
,Quantum Theory of Measurement: Edition Number 1,Springer,Physics,http://dx.doi.org/10.1007/978-3-662-13844-1,"Paul Busch, Pekka J. Lahti, Peter Mittelstaedt",9783662138441,2,1991
,Quantum Tools for Macroscopic Systems,Synthesis Collection of Technology (R0),Mathematical and Computational Physics,https://doi.org/10.1007/978-3-031-30280-0,"Fabio Bagarello, Francesco Gargano, Francesco Oliveri",9783031302800,,2023
,Quantum Walks for Computer Scientists,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02511-2,Salvador Venegas-Andraca,9783031025112,,2008
,Quark Cluster Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-56437-3,"Klaus Goeke, Peter Kroll, Herbert-Rainer Petry",9783540475606,417,1993
,Quark Matter '84,Springer,Physics,http://dx.doi.org/10.1007/3-540-15183-4,I. Kajantie,9783540392606,221,1985
,Quarks and Leptons,Springer,Physics,http://dx.doi.org/10.1007/BFb0107278,C.A. Engelbrecht,9783540397946,248,1986
,Quarks and Nuclear Structure,Springer,Physics,http://dx.doi.org/10.1007/3-540-12922-7,K. Bleuler,9783540388074,197,1984
,Quasi One-Dimensional Conductors I,Springer,Physics,http://dx.doi.org/10.1007/BFb0052761,"Slaven Bariŝić, Aleksa Bjeliŝ, John Robert Cooper, Boran A. Leontić",9783540353430,95,1979
,Quasiconformal Mappings in the Plane:,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065376,"Julian Ławrynowicz, Jan Krzyź",9783540394648,978,1983
,Quasiconformal Space Mappings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094234,Matti Vuorinen,9783540470618,1508,1992
,Quasi-Frobenius Rings and Generalizations QF-3 and QF-1 Rings,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059997,Hiroyuki Tachikawa,9783540378129,351,1973
,Quasi-One-Dimensional Conductors II,Springer,Physics,http://dx.doi.org/10.1007/3-540-09241-2,"Slaven Barišić, Aleksa Bjeliš, John Robert Cooper, Boran Leontić",9783540353423,96,1979
,Quasi-Periodic Motions in Families of Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/978-3-540-49613-7,"Hendrik W. Broer, George B. Huitema, Mikhail B. Sevryuk",9783540496137,1645,1996
,Query Answer Authentication,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01887-9,"HweeHwa Pang, Kian-Lee Tan",9783031018879,,2012
,Query Processing over Incomplete Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01863-3,"Yunjun Gao, Xiaoye Miao",9783031018633,,2018
,Query Processing over Uncertain Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01896-1,"Lei Chen, Xiang Lian",9783031018961,,2013
,Query Understanding for Search Engines,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58334-7,"Yi Chang, Hongbo Deng",9783030583347,,2020
,Querying Graphs,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01864-0,"Angela Bonifati, George Fletcher, Hannes Voigt, Nikolay Yakovets",9783031018640,,2018
,Quest for Artificial Intelligence,Cambridge University Press,"Computer Science, Computing: General Interest,Artificial Intelligence and Natural Language Processing",https://doi.org/10.1017/CBO9780511819346,Nilsson,9780511819346,,2012
,Question Answering for the Curated Web,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-79512-1,"Rishiraj Saha Roy, Avishek Anand",9783031795121,,2022
,Questioning Qualitative Inquiry,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9780857024565,Martyn Hammersley,9780857024565,,2008
,Quorum Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02007-0,Marko Vukolic,9783031020070,,2012
,R For Beginners,McGraw Hill,Computer Science,https://resolver.vitalsource.com/9789352604562/?brand=mcgrawhillindia.vitalsource.com  ,Rakshit,,,2017
,"R3 in Geomatics: Research, Results and Review",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62800-0,"Claudio Parente, Salvatore Troisi, Antonio Vettore",9783030628000,,2020
,Radar Signals,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471663085,Levanon,9780471663089,,2004
,Radiation Hydrodynamics in Stars and Compact Objects,Springer,Physics,http://dx.doi.org/10.1007/3-540-16764-1,"Dimitri Mihalas, Karl-Heinz A. Winkler",9783540387398,255,1986
,Radiation Imaging Detectors Using SOI Technology,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02033-9,"Yasuo Arai, Ikuo Kurachi",9783031020339,,2017
,Radiative Properties of Semiconductors,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6817-4112-3,"Ravindra, N M",9781681740485,,2016
,Radical Banach Algebras and Automatic Continuity,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064545,"John M. Bachar, William G. Bade, Philip C. Curtis, H. Garth Dales, Marc P. Thomas",9783540394549,975,1983
,Radical Decadence,Bloomsbury Design Library 2021 Collection,Art and craft,https://doi.org/10.5040/9781474284981?locatt=label:secondary_bloomsburyVisualArts,Julia Skelly,9781474284981,,2017
,Radio over Fiber for Wireless Communications - From Fundamentals to Advanced Topics,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781118797051,Fernando,9781118797044,,2014
,Radiomics and Radiogenomics in Neuro-oncology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40124-5,"Hassan Mohy-ud-Din, Saima Rathore",9783030401245,,2020
,Random Factors in ANOVA,SAGE Publications Ltd,ANOVA,https://doi.org/10.4135/9781412985567,Sally Jackson; Dale E. Brashers,9781412985567,,1993
,Random Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080563,Chris Preston,9783540381938,534,1976
,Random Integral Equations with Applications to Stochastic Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059959,"Chris P. Tsokos, W. J. Padgett",9783540369929,233,1971
,Random Number Generators for Computer Simulation and Cyber Security,Synthesis Collection of Technology (R0),Computational Mathematics and Numerical Analysis,https://doi.org/10.1007/978-3-031-76722-7,"Lih-Yuan Deng, Nirman Kumar, Henry Horng-Shing Lu, Ching-Chi Yang",9783031767227,,2025
,Random Variables for Scientists and Engineers,Synthesis Collection of Technology (R0),Computer Science,https://doi.org/10.1007/978-3-031-58931-7,"Rajan Chattamvelli, Ramalingam Shanmugam",9783031589317,,2024
,Randomized Experiments for Planning and Evaluation,SAGE Publications Ltd,Evaluation research ,https://doi.org/10.4135/9781412985574,Robert F. Boruch,9781412985574,,1996
,Randomized Response,SAGE Publications Ltd,Randomized Response,https://doi.org/10.4135/9781412985581,Paul E. Tracy; James Alan Fox,9781412985581,,1986
,Randomized Response and Related Methods,SAGE Publications Ltd,Randomized Response,https://doi.org/10.4135/9781506300122,James Alan Fox,9781506300122,2nd ed.,2016
,Rasch Models for Measurement,SAGE Publications Ltd,Mathematical models,https://doi.org/10.4135/9781412985598,David Andrich,9781412985598,,1988
,Rational Approximation and Interpolation,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072395,"Peter Russell Graves-Morris, Edward B. Saff, Richard S. Varga",9783540391135,1105,1984
,Rational Approximation and its Applications in Mathematics and Physics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072449,"Jacek Gilewicz, Maciej Pindor, Wojciech Siemaszko",9783540474128,1237,1987
,Rational Homotopy Type,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081997,Wu Wen-tsün,9783540390251,1264,1987
,Rational Points on Elliptic Curves,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-319-18588-0,"Joseph H. Silverman, John T. Tate",9783319185880,,2015
,Rational Representations of Algebraic Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074637,Stephen Donkin,9783540395898,1140,1985
,Rational Sentimentalism,Oxford University Press,Moral Philosophy,https://doi.org/10.1093/oso/9780199256402.001.0001,J. D'Arms et al,9780191986963,,2023
,Rationality and Belief,Oxford University Press ,Philosophy of Mind,https://doi.org/10.1093/oso/9780198874492.001.0001,R. Wedgwood,9780191986864,,2023
,Rationality Reconsidered,De Gruyter,"Epistemology , Epistemology",http://www.degruyter.com/isbn/9783110454413,"Wagner, Astrid / Ariso, José María",9783110454413,,2016
,"Ray Shooting, Depth Orders and Hidden Surface Removal",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0029813,Mark Berg,9783540478966,703,1993
,Reachability Problems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-61739-4,"Sylvain Schmitz, Igor Potapov",9783030617394,,2020
,Reaction Wheel Pendulum,Synthesis Collection of Technology (R0),Robotics and Control Systems,https://doi.org/10.1007/978-3-031-01827-5,"Daniel J. Block, Karl J. Åström, Mark W. Spong",9783031018275,,2007
,Reactive Internet Programming: State Chart XML in Action ,Association for Computing Machinery,Software Engineering,https://dl.acm.org/citation.cfm?id=2872585,Franck Barbier,9781970001785,,2016
,Reactive Species Detection in Biology,ELSEVIER,Chemistry,https://www.sciencedirect.com/science/book/9780124200173,"Villamena, Frederick",,,2016
,Reading and Writing the Electronic Book,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02266-1,Catherine Marshall,9783031022661,,2010
,Reading Graphic Design History,Bloomsbury Design Library 2021 Collection,"Design, Social aspects",https://doi.org/10.5040/9781474299404?locatt=label:secondary_bloomsburyVisualArts,David Raizman,9781474299404,,2020
,Reading Graphic Design in Cultural Context,Bloomsbury Design Library 2020 Collection,Graphic design,https://doi.org/10.5040/9781474293808?locatt=label:secondary_bloomsburyVisualArts,Grace Lees-Maffei and Nicolas P. Maffei,9781474293808,,2019
,Reading Kant's Lectures,De Gruyter,"History of Philosophy , History of Philosophy",http://www.degruyter.com/isbn/9783110345339,"Clewis, Robert R.",9783110345339,,2015
,Reading the Book of Nature,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9781139172554,Kosso,9781139172554,,2012
,Readings on Cognitive Ergonomics — Mind and Computers,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-13394-1,"Gerrit C. Veer, Michael J. Tauber, Thomas R. G. Green, Peter Gorny",9783540389446,178,1984
,Reagents for Transition Metal Complex and Organometallic Syntheses: Inorganic Syntheses Vol. 28,Wiley,"Chemistry, Inorganic Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470132593,Angelici,9780470132593,,1990
,Real Algebraic Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084605,"Michel Coste, Louis Mahé, Marie-Françoise Roy",9783540473374,1524,1992
