langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Nonlinear Finite Elements for Continua and Structures,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/434148,Belytschko,9789357463331,2nd ed.,2023
,Nonlinear Guided Wave Optics — A testbed for extreme waves,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-0-7503-1460-2,"Wabnitz, S",9780750314589,,2017
,Nonlinear Hydrodynamic Modeling: A Mathematical Introduction,Springer,Physics,http://dx.doi.org/10.1007/3-540-17557-1,Hampton N. Shirer,9783540474562,271,1987
,"Nonlinear Hyperbolic Problems: Proceedings of an Advanced Research Workshop held in Bordeaux, France",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083863,"Claude Carasso, Pierre Charrier, Bernard Hanouzet, Jean-Luc Joly",9783540468004,1402,1989
,"Nonlinear Hyperbolic Problems: Proceedings of an Advanced Research Workshop held in St. Etienne, France",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078312,"Claude Carasso, Denis Serre, Pierre-Arnaud Raviart",9783540478058,1270,1987
,Nonlinear Integrable Equations,Springer,Physics,http://dx.doi.org/10.1007/3-540-17567-9,B. G. Konopelchenko,9783540474593,270,1987
,Nonlinear Operators and the Calculus of Variations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079940,"Jean Pierre Gossez, Enrique José Lami Dozo, Jean Mawhin, Lucien Waelbroeck",9783540380757,543,1976
,Nonlinear Optics of Photonic Crystals and Meta-Materials,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-1-6817-4107-9,"McGurn, A R",9781681740430,,2015
,Nonlinear Partial Differential Equations and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066404,J.M. Chadam,9783540358688,648,1978
,Non-linear Partial Differential Operators and Quantization Procedures,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0073167,"Stig I. Andersson, Heinz-Dietrich Doebner",9783540386957,1037,1983
,Nonlinear Phenomena,Springer,Physics,http://dx.doi.org/10.1007/3-540-12730-5,K. B. Wolf,9783540387213,189,1983
,Nonlinear Physics of Complex Systems,Springer,Physics,http://dx.doi.org/10.1007/BFb0105423,"Jürgen Parisi, Stefan C. Müller, Walter Zimmermann",9783540706991,476,1996
,Nonlinear Plasma Dynamics at Laser Irradiation,Springer,Physics,http://dx.doi.org/10.1007/3-540-09502-0,Heinrich Hora,9783540351948,102,1979
,Nonlinear Problems in the Physical Sciences and Biology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060558,"Ivar Stakgold, Daniel D. Joseph, David H. Sattinger",9783540385585,322,1973
,Nonlinear Problems in Theoretical Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-09246-3,A. F. Rañada,9783540353263,98,1979
,Non-Linear Process Control,New Age International,"Engineering , Chemical & Biochemical , Mathematics , Linear & Nonlinear Programming",http://elib4u.ipublishcentral.com/product/nonlinear-process-control ,M Chidambaram,9788122470536,,1995
,"Nonlinear Programming, Theory and Algorithms",Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/284139,Bazaraa,9789390421466,3rd ed.,2020
,"Nonlinear Semigroups, Partial Differential Equations and Attractors: Proceedings of a Symposium held in Washington, D.C., August 3–7, 1987
Editors",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086746,"Tepper L. Gill, Woodford William Zachary",9783540466796,1394,1989
,"Nonlinear Semigroups, Partial Differential Equations and Attractors: Proceedings of a Symposium held in Washington, D.C., August 5–8, 1985",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077409,"Tepper L. Gill, Woodford W. Zachary",9783540477914,1248,1987
,Nonlinear Signal Processing: A Statistical Approach,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0471691852,Arce,9780471691853,,2004
,Nonlinear Source Separation,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02526-6,Luis B. Almeida,9783031025266,,2006
,Nonlinear Theory of Generalized Functions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089552,Hebe de Azevedo Biagioni,9783540469810,1421,1990
,Nonlinear Vibration Reduction,Synthesis Collection of Technology (R0),Mathematical and Computational Engineering,https://doi.org/10.1007/978-3-031-17499-5,"Albert C. J. Luo, Chuan Guo",9783031174995,,2022
,Non-Linearity and Breakdown in Soft Condensed Matter,Springer,Physics,http://dx.doi.org/10.1007/3-540-58652-0,"Kamal K. Bardhan, Bikas K. Chakrabarti, Alex Hansen",9783540490371,437,1994
,Nonmonotonic and Inductive Logic,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030385,"Gerhard Brewka, Klaus P. Jantke, Peter H. Schmitt",9783540384694,659,1993
,Non-Monotonic Extensions of Logic Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030655,"Jürgen Dix, Louis Moniz Pereira, Teodor C. Przymusinski",9783540492726,927,1995
,Nonmonotonic Logics,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021104,Karl Schlechta,9783540497363,1187,1996
,Non-Monotonic Reasoning,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50701-9,"M. Reinfrank, J. Kleer, M. L. Ginsberg, E. Sandewall",9783540460732,346,1989
,Non-Newtonian Flow and Applied Rheology,Elsevier,Chemical Engineering,https://www.sciencedirect.com/science/book/9780750685320,"R P Chhabra, J.F. Richardson",,2nd ed.,2008
,Non-Orthogonal Multiple Access for Massive Connectivity,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-30975-6,"Yuanwei Liu, Zhijin Qin, Zhiguo Ding",9783030309756,,2020
,Non-Oscillation Domains of Differential Equations with Two Parameters,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080637,"Angelo B. Mingarelli, S. Gotskalk Halvorsen",9783540459187,1338,1988
,Nonparametric Measures of Association,SAGE Publications Ltd,Nonparametric Measures ,https://doi.org/10.4135/9781412985291,Jean D. Gibbons,9781412985291,,1993
,Nonparametric Simple Regression,SAGE Publications Ltd,Regression,https://doi.org/10.4135/9781412985307,John Fox,9781412985307,,2000
,Nonparametric Statistics,SAGE Publications Ltd,Nonparametric Statistics,https://doi.org/10.4135/9781412985314,Jean D. Gibbons,9781412985314,,1992
,Nonradial and Nonlinear Stellar Pulsation,Springer,Physics,http://dx.doi.org/10.1007/3-540-09994-8,"H. A. Hill, W. A. Dziembowski",9783540392972,125,1980
,Nonrecursive Causal Models,SAGE Publications Ltd,Causal Models,https://doi.org/10.4135/9781412985321,William D. Berry,9781412985321,,1984
,Nonrecursive Models,SAGE Publications Ltd,Mathematical models,https://doi.org/10.4135/9781452226514,Pamela Paxton; John R. Hipp; Sandra Marquart-Pyatt,9781452226514,,2011
,Nonsampling Error in Social Surveys,SAGE Publications Ltd,Social Surveys,https://doi.org/10.4135/9781483352923,David E. McNabb,9781483352923,,2014
,Nonstandard Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093397,"Robert Lutz, Michel Goze",9783540708087,881,1981
,Nonstandard Analysis-Recent Developments,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065331,Albert Emerson Hurd,9783540396024,983,1983
,Nonstandard Asymptotic Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077577,Imme Berg,9783540478102,1249,1987
,Non-thermal Plasma Chemistry and Physics,CRC Press,Physical Sciences,http://www.taylorfrancis.com/books/Physical Sciences,"Meichsner, J.",9780429149511,,2013
,Non-Volatile In-Memory Computing by Spintronics,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-02032-2,"Hao Yu, Leibin Ni, Yuhao Wang",9783031020322,,2017
,Non-Volatile Memory Database Management Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01868-8,"Joy Arulraj, Andrew Pavlo",9783031018688,,2019
,Norm Inequalities for Derivatives and Differences,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090864,"Man Kam Kwong, Anton Zettl",9783540475484,1536,1992
,Normal Approximation — Some Recent Advances,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096862,Vjačeslav V. Sazonov,9783540387787,879,1981
,Normalization Techniques in Deep Learning,Synthesis Collection of Technology (R0),Artificial Intelligence,https://doi.org/10.1007/978-3-031-14595-7,Lei Huang,9783031145957,,2022
,Norman Bel Geddes ,Bloomsbury Design Library 2019 Collection,"Design,  United States",https://doi.org/10.5040/9781474284608?locatt=label:secondary_bloomsburyVisualArts,Nicolas P. Maffei,9781474284608,,2018
,North East Indian Linguistics,Cambridge University Press,"Area Studies, Language and Linguistics",https://doi.org/10.1017/UPO9788175968554,Morey/Post,9788175968554,,2012
,Notes on Seiberg-Witten Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/028/,Liviu I. Nicolaescu,9781470420833, ,2000
,Notes sur les Ecoulements Rotationnels de Fluides Parfaits,Springer,Physics,http://dx.doi.org/10.1007/3-540-06721-3,R. K. Zeytounian,9783540380481,27,1974
,Notion of Relevance in Information Science,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02302-6,Tefko Saracevic,9783031023026,,2017
,Novartis Foundation Symposium 265 - Stem Cells -  Nuclear Reprogramming and Therapeutic Applications,Wiley,"Life Sciences, Cell & Molecular Biology",https://onlinelibrary.wiley.com/doi/book/10.1002/0470091452,Novartis,9780470091456,,2005
,Novel Application of Anomalous (Resonance) X-ray Scattering for Structural Characterization of Disordered Materials,Springer,Physics,http://dx.doi.org/10.1007/BFb0025745,Yoshio Waseda,9783540389101,204,1984
,Novel Microstructures for Solids,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-64327-338-9,"Dunlap, R A",9781643273358,,2018
,NS Simulator for Beginners,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-79251-9,"Eitan Altman, Tania Jiménez",9783031792519,,2012
,Nuclear and Particle Physics,Institute of Physics Publishing ,"Physcis , Particle and nuclear physics",https://iopscience.iop.org/book/978-0-7503-1140-3,"Amsler, C",9780750311410,,2015
,Nuclear Astrophysics,Springer,Physics,http://dx.doi.org/10.1007/BFb0016562,"Wolfgang Hillebrandt, Rudolf Kuhfuß, Ewald Müller, James W. Truran",9783540478690,287,1987
,Nuclear Interactions,Springer,Physics,http://dx.doi.org/10.1007/3-540-09102-5,B. A. Robson,9783540355502,92,1976
,Nuclear Materials Science,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-2376-5,"Whittle, K",9780750323741,2nd ed.,2020
,Nuclear Optical Model Potential,Springer,Physics,http://dx.doi.org/10.1007/BFb0031200,"S. Boffi, G. Passatore",9783540381006,55,1976
,Nuclear Physics Concepts in the Study of Atomic Cluster Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-55625-7,"Rüdiger Schmidt, Hans O. Lutz, Reiner Dreizler",9783540472643,404,1992
,Nuclear Physics with Electromagnetic Interactions,Springer,Physics,http://dx.doi.org/10.1007/BFb0012114,"H. Arenhövel, D. Drechsel",9783540350132,108,1979
,Nuclear Safety,Butterworth-Heinemann,Energy,https://www.sciencedirect.com/science/book/9780128183267,"Petrangeli, Gianni",,2nd ed.,2019
,Nuclear Spectroscopy,Springer,Physics,http://dx.doi.org/10.1007/3-540-09970-0,"G. F. Bertsch, D. Kurath",9783540391937,119,1980
,Nuclear Structure Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-06554-7,"U. Smilansky, I. Talmi, H. A. Weidenmüller",9783540378525,23,1973
,Number Systems for Deep Neural Network Architectures,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-38133-1,"Ghada Alsuhli, Vasilis Sakellariou, Hani Saleh, Mahmoud Al-Qutayri, Baker Mohammad, Thanos Stouraitis",9783031381331,,2024
,Number Theory,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/024/,Helmut Koch,9781470420796,,2000
,Number Theory Carbondale 1979,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062697,Melvyn B. Nathanson,9783540348528,751,1979
,Number Theory Day,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0063062,Melvyn B. Nathanson,9783540359852,626,1977
,Number Theory in Progress,De Gruyter,"Algebra and Number Theory , Algebra and Number Theory",http://www.degruyter.com/isbn/9783110285581,"Györy, Kálmán / Iwaniec,  Henryk / Urbanowicz, Jerzy",9783110285581,,1999
,"Number Theory LNM, volume 1052",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071537,"David V. Chudnovsky, Gregory V. Chudnovsky, Harvey Cohn, Melvin B. Nathanson",9783540387886,1052,1984
,Number Theory Noordwijkerhout 1983,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099436,Hendrik Jager,9783540389064,1068,1984
,"Number Theory, Analysis, and Combinatorics",De Gruyter,"Algebra and Number Theory , Algebra and Number Theory",http://www.degruyter.com/isbn/9783110282429,"Pintz, János / Biró, András / Györy, Kálmán / Harcos, Gergely / Simonovits, Miklós / Szabados, József",9783110282429,,2013
,"Number Theory, LNM, volume 1135",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074598,"David V. Chudnovsky, Gregory V. Chudnovsky, Harvey Cohn, Melvyn B. Nathanson",9783540395355,1135,1985
,"Number Theory, Madras 1987",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086395,Krishnaswami Alladi,9783540466819,1395,1989
,Number Theory: A Seminar held at the Graduate School and University Center of the City University of New York,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072971,"David V. Chudnovsky, Gregory V. Chudnovsky, Harvey Cohn, Melvyn B. Nathanson",9783540477563,1240,1987
,Number Theory: A Seminar held at the Graduate School and University Center of the City University of New York ,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083565,"David V. Chudnovsky, Gregory V. Chudnovsky, Harvey Cohn, Melvyn B. Nathanson",9783540466406,1383,1989
,"Number Theory: Proceedings of the 4th Matscience Conference held at Ootacamund, India",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075746,Krishnaswami Alladi,9783540396420,1122,1985
,"Number Theory: Proceedings of the Journées Arithmétiques held in Ulm, FRG",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086541,"Hans Peter Schlickewei, Eduard Wirsing",9783540462057,1380,1989
,Number Theory: Proceedings of the Third Matscience Conference Held at Mysore,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097171,Krishnaswami Alladi,9783540392798,938,1982
,Numbers Rule,Princeton University Press,History and Philosophy,http://www.degruyter.com/isbn/9781400834440,"Szpiro, George",9781400834440,,2010
,Number-Theoretic Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096975,"Edmund Hlawka, Robert F. Tichy",9783540468646,1452,1990
,Numerical Analysis and Parallel Processing: Lectures given at The Lancaster Numerical Analysis Summer School 1987,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085715,Peter R. Turner,9783540467328,1397,1989
,Numerical Analysis Lancaster 1984,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075155,Peter R. Turner,9783540394129,1129,1985
,"Numerical Analysis: Proceedings of the 10th Biennial Conference held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099514,David F. Griffiths,9783540388814,1066,1984
,"Numerical Analysis: Proceedings of the 8th Biennial Conference Held at Dundee, Scotland, June 26–29, 1979",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094158,G. Alistair Watson,9783540385622,773,1980
,"Numerical Analysis: Proceedings of the 9th Biennial Conference Held at Dundee, Scotland",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0093144,G. Alistair Watson,9783540390091,912,1982
,Numerical Analysis: Proceedings of the Biennial Conference Held at Dundee,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067690,G. A. Watson,9783540359722,630,1978
,"Numerical Analysis: Proceedings of the Dundee Conference on Numerical Analysis, 1975",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080109,G. Alistair Watson,9783540381297,506,1976
,"Numerical Analysis: Proceedings of the Fourth IIMAS Workshop held at Guanajuato, Mexico",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072666,Jean-Pierre Hennart,9783540473794,1230,1986
